base_name,frontal_image,lateral_image,frontal_mask,lateral_mask,folder
csr1656a,csr1656a_frontal.png,csr1656a_lateral.png,csr1656a_frontal_mask.png,csr1656a_lateral_mask.png,test
csr1657a,csr1657a_frontal.png,csr1657a_lateral.png,csr1657a_frontal_mask.png,csr1657a_lateral_mask.png,train
csr1658a,csr1658a_frontal.png,csr1658a_lateral.png,csr1658a_frontal_mask.png,csr1658a_lateral_mask.png,train
csr1659a,csr1659a_frontal.png,csr1659a_lateral.png,csr1659a_frontal_mask.png,csr1659a_lateral_mask.png,train
csr1660a,csr1660a_frontal.png,csr1660a_lateral.png,csr1660a_frontal_mask.png,csr1660a_lateral_mask.png,train
csr1661a,csr1661a_frontal.png,csr1661a_lateral.png,csr1661a_frontal_mask.png,csr1661a_lateral_mask.png,train
csr1662a,csr1662a_frontal.png,csr1662a_lateral.png,csr1662a_frontal_mask.png,csr1662a_lateral_mask.png,train
csr1663a,csr1663a_frontal.png,csr1663a_lateral.png,csr1663a_frontal_mask.png,csr1663a_lateral_mask.png,train
csr1664a,csr1664a_frontal.png,csr1664a_lateral.png,csr1664a_frontal_mask.png,csr1664a_lateral_mask.png,val
csr1665a,csr1665a_frontal.png,csr1665a_lateral.png,csr1665a_frontal_mask.png,csr1665a_lateral_mask.png,train
csr1666a,csr1666a_frontal.png,csr1666a_lateral.png,csr1666a_frontal_mask.png,csr1666a_lateral_mask.png,train
csr1667a,csr1667a_frontal.png,csr1667a_lateral.png,csr1667a_frontal_mask.png,csr1667a_lateral_mask.png,val
csr1668a,csr1668a_frontal.png,csr1668a_lateral.png,csr1668a_frontal_mask.png,csr1668a_lateral_mask.png,train
csr1669a,csr1669a_frontal.png,csr1669a_lateral.png,csr1669a_frontal_mask.png,csr1669a_lateral_mask.png,train
csr1670a,csr1670a_frontal.png,csr1670a_lateral.png,csr1670a_frontal_mask.png,csr1670a_lateral_mask.png,train
csr1671a,csr1671a_frontal.png,csr1671a_lateral.png,csr1671a_frontal_mask.png,csr1671a_lateral_mask.png,train
csr1672a,csr1672a_frontal.png,csr1672a_lateral.png,csr1672a_frontal_mask.png,csr1672a_lateral_mask.png,train
csr1673a,csr1673a_frontal.png,csr1673a_lateral.png,csr1673a_frontal_mask.png,csr1673a_lateral_mask.png,train
csr1674a,csr1674a_frontal.png,csr1674a_lateral.png,csr1674a_frontal_mask.png,csr1674a_lateral_mask.png,train
csr1675a,csr1675a_frontal.png,csr1675a_lateral.png,csr1675a_frontal_mask.png,csr1675a_lateral_mask.png,train
csr1676a,csr1676a_frontal.png,csr1676a_lateral.png,csr1676a_frontal_mask.png,csr1676a_lateral_mask.png,train
csr1677a,csr1677a_frontal.png,csr1677a_lateral.png,csr1677a_frontal_mask.png,csr1677a_lateral_mask.png,train
csr1678a,csr1678a_frontal.png,csr1678a_lateral.png,csr1678a_frontal_mask.png,csr1678a_lateral_mask.png,train
csr1679a,csr1679a_frontal.png,csr1679a_lateral.png,csr1679a_frontal_mask.png,csr1679a_lateral_mask.png,test
csr1680a,csr1680a_frontal.png,csr1680a_lateral.png,csr1680a_frontal_mask.png,csr1680a_lateral_mask.png,train
csr1681a,csr1681a_frontal.png,csr1681a_lateral.png,csr1681a_frontal_mask.png,csr1681a_lateral_mask.png,train
csr1682a,csr1682a_frontal.png,csr1682a_lateral.png,csr1682a_frontal_mask.png,csr1682a_lateral_mask.png,train
csr1683a,csr1683a_frontal.png,csr1683a_lateral.png,csr1683a_frontal_mask.png,csr1683a_lateral_mask.png,train
csr1684a,csr1684a_frontal.png,csr1684a_lateral.png,csr1684a_frontal_mask.png,csr1684a_lateral_mask.png,train
csr1685a,csr1685a_frontal.png,csr1685a_lateral.png,csr1685a_frontal_mask.png,csr1685a_lateral_mask.png,train
csr1686a,csr1686a_frontal.png,csr1686a_lateral.png,csr1686a_frontal_mask.png,csr1686a_lateral_mask.png,test
csr1687a,csr1687a_frontal.png,csr1687a_lateral.png,csr1687a_frontal_mask.png,csr1687a_lateral_mask.png,train
csr1688a,csr1688a_frontal.png,csr1688a_lateral.png,csr1688a_frontal_mask.png,csr1688a_lateral_mask.png,train
csr1689a,csr1689a_frontal.png,csr1689a_lateral.png,csr1689a_frontal_mask.png,csr1689a_lateral_mask.png,train
csr1690a,csr1690a_frontal.png,csr1690a_lateral.png,csr1690a_frontal_mask.png,csr1690a_lateral_mask.png,train
csr1691a,csr1691a_frontal.png,csr1691a_lateral.png,csr1691a_frontal_mask.png,csr1691a_lateral_mask.png,val
csr1692a,csr1692a_frontal.png,csr1692a_lateral.png,csr1692a_frontal_mask.png,csr1692a_lateral_mask.png,train
csr1693a,csr1693a_frontal.png,csr1693a_lateral.png,csr1693a_frontal_mask.png,csr1693a_lateral_mask.png,train
csr1694a,csr1694a_frontal.png,csr1694a_lateral.png,csr1694a_frontal_mask.png,csr1694a_lateral_mask.png,test
csr1695a,csr1695a_frontal.png,csr1695a_lateral.png,csr1695a_frontal_mask.png,csr1695a_lateral_mask.png,train
csr1696a,csr1696a_frontal.png,csr1696a_lateral.png,csr1696a_frontal_mask.png,csr1696a_lateral_mask.png,train
csr1697a,csr1697a_frontal.png,csr1697a_lateral.png,csr1697a_frontal_mask.png,csr1697a_lateral_mask.png,train
csr1698a,csr1698a_frontal.png,csr1698a_lateral.png,csr1698a_frontal_mask.png,csr1698a_lateral_mask.png,val
csr1699a,csr1699a_frontal.png,csr1699a_lateral.png,csr1699a_frontal_mask.png,csr1699a_lateral_mask.png,train
csr1700a,csr1700a_frontal.png,csr1700a_lateral.png,csr1700a_frontal_mask.png,csr1700a_lateral_mask.png,train
csr1701a,csr1701a_frontal.png,csr1701a_lateral.png,csr1701a_frontal_mask.png,csr1701a_lateral_mask.png,train
csr1702a,csr1702a_frontal.png,csr1702a_lateral.png,csr1702a_frontal_mask.png,csr1702a_lateral_mask.png,train
csr1703a,csr1703a_frontal.png,csr1703a_lateral.png,csr1703a_frontal_mask.png,csr1703a_lateral_mask.png,train
csr1704a,csr1704a_frontal.png,csr1704a_lateral.png,csr1704a_frontal_mask.png,csr1704a_lateral_mask.png,train
csr1705a,csr1705a_frontal.png,csr1705a_lateral.png,csr1705a_frontal_mask.png,csr1705a_lateral_mask.png,train
csr1706a,csr1706a_frontal.png,csr1706a_lateral.png,csr1706a_frontal_mask.png,csr1706a_lateral_mask.png,train
csr1707a,csr1707a_frontal.png,csr1707a_lateral.png,csr1707a_frontal_mask.png,csr1707a_lateral_mask.png,val
csr1708a,csr1708a_frontal.png,csr1708a_lateral.png,csr1708a_frontal_mask.png,csr1708a_lateral_mask.png,test
csr1709a,csr1709a_frontal.png,csr1709a_lateral.png,csr1709a_frontal_mask.png,csr1709a_lateral_mask.png,train
csr1710a,csr1710a_frontal.png,csr1710a_lateral.png,csr1710a_frontal_mask.png,csr1710a_lateral_mask.png,train
csr1711a,csr1711a_frontal.png,csr1711a_lateral.png,csr1711a_frontal_mask.png,csr1711a_lateral_mask.png,test
csr1712a,csr1712a_frontal.png,csr1712a_lateral.png,csr1712a_frontal_mask.png,csr1712a_lateral_mask.png,train
csr1713a,csr1713a_frontal.png,csr1713a_lateral.png,csr1713a_frontal_mask.png,csr1713a_lateral_mask.png,train
csr1715a,csr1715a_frontal.png,csr1715a_lateral.png,csr1715a_frontal_mask.png,csr1715a_lateral_mask.png,train
csr1716a,csr1716a_frontal.png,csr1716a_lateral.png,csr1716a_frontal_mask.png,csr1716a_lateral_mask.png,train
csr1717a,csr1717a_frontal.png,csr1717a_lateral.png,csr1717a_frontal_mask.png,csr1717a_lateral_mask.png,test
csr1718a,csr1718a_frontal.png,csr1718a_lateral.png,csr1718a_frontal_mask.png,csr1718a_lateral_mask.png,val
csr1719a,csr1719a_frontal.png,csr1719a_lateral.png,csr1719a_frontal_mask.png,csr1719a_lateral_mask.png,val
csr1720a,csr1720a_frontal.png,csr1720a_lateral.png,csr1720a_frontal_mask.png,csr1720a_lateral_mask.png,train
csr1721a,csr1721a_frontal.png,csr1721a_lateral.png,csr1721a_frontal_mask.png,csr1721a_lateral_mask.png,train
csr1722a,csr1722a_frontal.png,csr1722a_lateral.png,csr1722a_frontal_mask.png,csr1722a_lateral_mask.png,train
csr1723a,csr1723a_frontal.png,csr1723a_lateral.png,csr1723a_frontal_mask.png,csr1723a_lateral_mask.png,train
csr1724a,csr1724a_frontal.png,csr1724a_lateral.png,csr1724a_frontal_mask.png,csr1724a_lateral_mask.png,train
csr1725a,csr1725a_frontal.png,csr1725a_lateral.png,csr1725a_frontal_mask.png,csr1725a_lateral_mask.png,train
csr1726a,csr1726a_frontal.png,csr1726a_lateral.png,csr1726a_frontal_mask.png,csr1726a_lateral_mask.png,val
csr1727a,csr1727a_frontal.png,csr1727a_lateral.png,csr1727a_frontal_mask.png,csr1727a_lateral_mask.png,train
csr1728a,csr1728a_frontal.png,csr1728a_lateral.png,csr1728a_frontal_mask.png,csr1728a_lateral_mask.png,train
csr1729a,csr1729a_frontal.png,csr1729a_lateral.png,csr1729a_frontal_mask.png,csr1729a_lateral_mask.png,train
csr1730a,csr1730a_frontal.png,csr1730a_lateral.png,csr1730a_frontal_mask.png,csr1730a_lateral_mask.png,train
csr1731a,csr1731a_frontal.png,csr1731a_lateral.png,csr1731a_frontal_mask.png,csr1731a_lateral_mask.png,train
csr1732a,csr1732a_frontal.png,csr1732a_lateral.png,csr1732a_frontal_mask.png,csr1732a_lateral_mask.png,train
csr1733a,csr1733a_frontal.png,csr1733a_lateral.png,csr1733a_frontal_mask.png,csr1733a_lateral_mask.png,train
csr1734a,csr1734a_frontal.png,csr1734a_lateral.png,csr1734a_frontal_mask.png,csr1734a_lateral_mask.png,train
csr1735a,csr1735a_frontal.png,csr1735a_lateral.png,csr1735a_frontal_mask.png,csr1735a_lateral_mask.png,train
csr1736a,csr1736a_frontal.png,csr1736a_lateral.png,csr1736a_frontal_mask.png,csr1736a_lateral_mask.png,train
csr1737a,csr1737a_frontal.png,csr1737a_lateral.png,csr1737a_frontal_mask.png,csr1737a_lateral_mask.png,train
csr1738a,csr1738a_frontal.png,csr1738a_lateral.png,csr1738a_frontal_mask.png,csr1738a_lateral_mask.png,train
csr1739a,csr1739a_frontal.png,csr1739a_lateral.png,csr1739a_frontal_mask.png,csr1739a_lateral_mask.png,train
csr1740a,csr1740a_frontal.png,csr1740a_lateral.png,csr1740a_frontal_mask.png,csr1740a_lateral_mask.png,train
csr1741a,csr1741a_frontal.png,csr1741a_lateral.png,csr1741a_frontal_mask.png,csr1741a_lateral_mask.png,train
csr1742a,csr1742a_frontal.png,csr1742a_lateral.png,csr1742a_frontal_mask.png,csr1742a_lateral_mask.png,test
csr1743a,csr1743a_frontal.png,csr1743a_lateral.png,csr1743a_frontal_mask.png,csr1743a_lateral_mask.png,train
csr1744a,csr1744a_frontal.png,csr1744a_lateral.png,csr1744a_frontal_mask.png,csr1744a_lateral_mask.png,train
csr1745a,csr1745a_frontal.png,csr1745a_lateral.png,csr1745a_frontal_mask.png,csr1745a_lateral_mask.png,train
csr1746a,csr1746a_frontal.png,csr1746a_lateral.png,csr1746a_frontal_mask.png,csr1746a_lateral_mask.png,train
csr1747a,csr1747a_frontal.png,csr1747a_lateral.png,csr1747a_frontal_mask.png,csr1747a_lateral_mask.png,train
csr1748a,csr1748a_frontal.png,csr1748a_lateral.png,csr1748a_frontal_mask.png,csr1748a_lateral_mask.png,test
csr1749a,csr1749a_frontal.png,csr1749a_lateral.png,csr1749a_frontal_mask.png,csr1749a_lateral_mask.png,test
csr1750a,csr1750a_frontal.png,csr1750a_lateral.png,csr1750a_frontal_mask.png,csr1750a_lateral_mask.png,train
csr1751a,csr1751a_frontal.png,csr1751a_lateral.png,csr1751a_frontal_mask.png,csr1751a_lateral_mask.png,train
csr1752a,csr1752a_frontal.png,csr1752a_lateral.png,csr1752a_frontal_mask.png,csr1752a_lateral_mask.png,train
csr1753a,csr1753a_frontal.png,csr1753a_lateral.png,csr1753a_frontal_mask.png,csr1753a_lateral_mask.png,train
csr1754a,csr1754a_frontal.png,csr1754a_lateral.png,csr1754a_frontal_mask.png,csr1754a_lateral_mask.png,train
csr1755a,csr1755a_frontal.png,csr1755a_lateral.png,csr1755a_frontal_mask.png,csr1755a_lateral_mask.png,train
csr1756a,csr1756a_frontal.png,csr1756a_lateral.png,csr1756a_frontal_mask.png,csr1756a_lateral_mask.png,test
csr1757a,csr1757a_frontal.png,csr1757a_lateral.png,csr1757a_frontal_mask.png,csr1757a_lateral_mask.png,train
csr1758a,csr1758a_frontal.png,csr1758a_lateral.png,csr1758a_frontal_mask.png,csr1758a_lateral_mask.png,train
csr1759a,csr1759a_frontal.png,csr1759a_lateral.png,csr1759a_frontal_mask.png,csr1759a_lateral_mask.png,train
csr1760a,csr1760a_frontal.png,csr1760a_lateral.png,csr1760a_frontal_mask.png,csr1760a_lateral_mask.png,train
csr1761a,csr1761a_frontal.png,csr1761a_lateral.png,csr1761a_frontal_mask.png,csr1761a_lateral_mask.png,val
csr1762a,csr1762a_frontal.png,csr1762a_lateral.png,csr1762a_frontal_mask.png,csr1762a_lateral_mask.png,train
csr1763a,csr1763a_frontal.png,csr1763a_lateral.png,csr1763a_frontal_mask.png,csr1763a_lateral_mask.png,train
csr1764a,csr1764a_frontal.png,csr1764a_lateral.png,csr1764a_frontal_mask.png,csr1764a_lateral_mask.png,train
csr1765a,csr1765a_frontal.png,csr1765a_lateral.png,csr1765a_frontal_mask.png,csr1765a_lateral_mask.png,val
csr1766a,csr1766a_frontal.png,csr1766a_lateral.png,csr1766a_frontal_mask.png,csr1766a_lateral_mask.png,train
csr1767a,csr1767a_frontal.png,csr1767a_lateral.png,csr1767a_frontal_mask.png,csr1767a_lateral_mask.png,train
csr1768a,csr1768a_frontal.png,csr1768a_lateral.png,csr1768a_frontal_mask.png,csr1768a_lateral_mask.png,train
csr1769a,csr1769a_frontal.png,csr1769a_lateral.png,csr1769a_frontal_mask.png,csr1769a_lateral_mask.png,train
csr1770a,csr1770a_frontal.png,csr1770a_lateral.png,csr1770a_frontal_mask.png,csr1770a_lateral_mask.png,val
csr1771a,csr1771a_frontal.png,csr1771a_lateral.png,csr1771a_frontal_mask.png,csr1771a_lateral_mask.png,test
csr1772a,csr1772a_frontal.png,csr1772a_lateral.png,csr1772a_frontal_mask.png,csr1772a_lateral_mask.png,test
csr1773a,csr1773a_frontal.png,csr1773a_lateral.png,csr1773a_frontal_mask.png,csr1773a_lateral_mask.png,train
csr1774a,csr1774a_frontal.png,csr1774a_lateral.png,csr1774a_frontal_mask.png,csr1774a_lateral_mask.png,val
csr1775a,csr1775a_frontal.png,csr1775a_lateral.png,csr1775a_frontal_mask.png,csr1775a_lateral_mask.png,val
csr1776a,csr1776a_frontal.png,csr1776a_lateral.png,csr1776a_frontal_mask.png,csr1776a_lateral_mask.png,train
csr1777a,csr1777a_frontal.png,csr1777a_lateral.png,csr1777a_frontal_mask.png,csr1777a_lateral_mask.png,train
csr1778a,csr1778a_frontal.png,csr1778a_lateral.png,csr1778a_frontal_mask.png,csr1778a_lateral_mask.png,train
csr1779a,csr1779a_frontal.png,csr1779a_lateral.png,csr1779a_frontal_mask.png,csr1779a_lateral_mask.png,test
csr1780a,csr1780a_frontal.png,csr1780a_lateral.png,csr1780a_frontal_mask.png,csr1780a_lateral_mask.png,test
csr1781a,csr1781a_frontal.png,csr1781a_lateral.png,csr1781a_frontal_mask.png,csr1781a_lateral_mask.png,train
csr1782a,csr1782a_frontal.png,csr1782a_lateral.png,csr1782a_frontal_mask.png,csr1782a_lateral_mask.png,train
csr1783a,csr1783a_frontal.png,csr1783a_lateral.png,csr1783a_frontal_mask.png,csr1783a_lateral_mask.png,val
csr1784a,csr1784a_frontal.png,csr1784a_lateral.png,csr1784a_frontal_mask.png,csr1784a_lateral_mask.png,train
csr1785a,csr1785a_frontal.png,csr1785a_lateral.png,csr1785a_frontal_mask.png,csr1785a_lateral_mask.png,train
csr1786a,csr1786a_frontal.png,csr1786a_lateral.png,csr1786a_frontal_mask.png,csr1786a_lateral_mask.png,train
csr1787a,csr1787a_frontal.png,csr1787a_lateral.png,csr1787a_frontal_mask.png,csr1787a_lateral_mask.png,val
csr1788a,csr1788a_frontal.png,csr1788a_lateral.png,csr1788a_frontal_mask.png,csr1788a_lateral_mask.png,train
csr1789a,csr1789a_frontal.png,csr1789a_lateral.png,csr1789a_frontal_mask.png,csr1789a_lateral_mask.png,train
csr1790a,csr1790a_frontal.png,csr1790a_lateral.png,csr1790a_frontal_mask.png,csr1790a_lateral_mask.png,train
csr1791a,csr1791a_frontal.png,csr1791a_lateral.png,csr1791a_frontal_mask.png,csr1791a_lateral_mask.png,train
csr1792a,csr1792a_frontal.png,csr1792a_lateral.png,csr1792a_frontal_mask.png,csr1792a_lateral_mask.png,train
csr1793a,csr1793a_frontal.png,csr1793a_lateral.png,csr1793a_frontal_mask.png,csr1793a_lateral_mask.png,train
csr1794a,csr1794a_frontal.png,csr1794a_lateral.png,csr1794a_frontal_mask.png,csr1794a_lateral_mask.png,train
csr1795a,csr1795a_frontal.png,csr1795a_lateral.png,csr1795a_frontal_mask.png,csr1795a_lateral_mask.png,train
csr1796a,csr1796a_frontal.png,csr1796a_lateral.png,csr1796a_frontal_mask.png,csr1796a_lateral_mask.png,val
csr1797a,csr1797a_frontal.png,csr1797a_lateral.png,csr1797a_frontal_mask.png,csr1797a_lateral_mask.png,test
csr1798a,csr1798a_frontal.png,csr1798a_lateral.png,csr1798a_frontal_mask.png,csr1798a_lateral_mask.png,train
csr1799a,csr1799a_frontal.png,csr1799a_lateral.png,csr1799a_frontal_mask.png,csr1799a_lateral_mask.png,val
csr1800a,csr1800a_frontal.png,csr1800a_lateral.png,csr1800a_frontal_mask.png,csr1800a_lateral_mask.png,train
csr1801a,csr1801a_frontal.png,csr1801a_lateral.png,csr1801a_frontal_mask.png,csr1801a_lateral_mask.png,train
csr1802a,csr1802a_frontal.png,csr1802a_lateral.png,csr1802a_frontal_mask.png,csr1802a_lateral_mask.png,train
csr1803a,csr1803a_frontal.png,csr1803a_lateral.png,csr1803a_frontal_mask.png,csr1803a_lateral_mask.png,train
csr1804a,csr1804a_frontal.png,csr1804a_lateral.png,csr1804a_frontal_mask.png,csr1804a_lateral_mask.png,train
csr1805a,csr1805a_frontal.png,csr1805a_lateral.png,csr1805a_frontal_mask.png,csr1805a_lateral_mask.png,train
csr1806a,csr1806a_frontal.png,csr1806a_lateral.png,csr1806a_frontal_mask.png,csr1806a_lateral_mask.png,train
csr1807a,csr1807a_frontal.png,csr1807a_lateral.png,csr1807a_frontal_mask.png,csr1807a_lateral_mask.png,val
csr1808a,csr1808a_frontal.png,csr1808a_lateral.png,csr1808a_frontal_mask.png,csr1808a_lateral_mask.png,train
csr1809a,csr1809a_frontal.png,csr1809a_lateral.png,csr1809a_frontal_mask.png,csr1809a_lateral_mask.png,train
csr1810a,csr1810a_frontal.png,csr1810a_lateral.png,csr1810a_frontal_mask.png,csr1810a_lateral_mask.png,train
csr1811a,csr1811a_frontal.png,csr1811a_lateral.png,csr1811a_frontal_mask.png,csr1811a_lateral_mask.png,train
csr1812a,csr1812a_frontal.png,csr1812a_lateral.png,csr1812a_frontal_mask.png,csr1812a_lateral_mask.png,train
csr1813a,csr1813a_frontal.png,csr1813a_lateral.png,csr1813a_frontal_mask.png,csr1813a_lateral_mask.png,test
csr1814a,csr1814a_frontal.png,csr1814a_lateral.png,csr1814a_frontal_mask.png,csr1814a_lateral_mask.png,train
csr1815a,csr1815a_frontal.png,csr1815a_lateral.png,csr1815a_frontal_mask.png,csr1815a_lateral_mask.png,train
csr1816a,csr1816a_frontal.png,csr1816a_lateral.png,csr1816a_frontal_mask.png,csr1816a_lateral_mask.png,train
csr1817a,csr1817a_frontal.png,csr1817a_lateral.png,csr1817a_frontal_mask.png,csr1817a_lateral_mask.png,train
csr1818a,csr1818a_frontal.png,csr1818a_lateral.png,csr1818a_frontal_mask.png,csr1818a_lateral_mask.png,train
csr1819a,csr1819a_frontal.png,csr1819a_lateral.png,csr1819a_frontal_mask.png,csr1819a_lateral_mask.png,val
csr1820a,csr1820a_frontal.png,csr1820a_lateral.png,csr1820a_frontal_mask.png,csr1820a_lateral_mask.png,train
csr1821a,csr1821a_frontal.png,csr1821a_lateral.png,csr1821a_frontal_mask.png,csr1821a_lateral_mask.png,train
csr1822a,csr1822a_frontal.png,csr1822a_lateral.png,csr1822a_frontal_mask.png,csr1822a_lateral_mask.png,train
csr1823a,csr1823a_frontal.png,csr1823a_lateral.png,csr1823a_frontal_mask.png,csr1823a_lateral_mask.png,train
csr1824a,csr1824a_frontal.png,csr1824a_lateral.png,csr1824a_frontal_mask.png,csr1824a_lateral_mask.png,train
csr1825a,csr1825a_frontal.png,csr1825a_lateral.png,csr1825a_frontal_mask.png,csr1825a_lateral_mask.png,train
csr1827a,csr1827a_frontal.png,csr1827a_lateral.png,csr1827a_frontal_mask.png,csr1827a_lateral_mask.png,train
csr1828a,csr1828a_frontal.png,csr1828a_lateral.png,csr1828a_frontal_mask.png,csr1828a_lateral_mask.png,train
csr1829a,csr1829a_frontal.png,csr1829a_lateral.png,csr1829a_frontal_mask.png,csr1829a_lateral_mask.png,test
csr1830a,csr1830a_frontal.png,csr1830a_lateral.png,csr1830a_frontal_mask.png,csr1830a_lateral_mask.png,train
csr1831a,csr1831a_frontal.png,csr1831a_lateral.png,csr1831a_frontal_mask.png,csr1831a_lateral_mask.png,train
csr1832a,csr1832a_frontal.png,csr1832a_lateral.png,csr1832a_frontal_mask.png,csr1832a_lateral_mask.png,test
csr1833a,csr1833a_frontal.png,csr1833a_lateral.png,csr1833a_frontal_mask.png,csr1833a_lateral_mask.png,val
csr1834a,csr1834a_frontal.png,csr1834a_lateral.png,csr1834a_frontal_mask.png,csr1834a_lateral_mask.png,val
csr1835a,csr1835a_frontal.png,csr1835a_lateral.png,csr1835a_frontal_mask.png,csr1835a_lateral_mask.png,train
csr1836a,csr1836a_frontal.png,csr1836a_lateral.png,csr1836a_frontal_mask.png,csr1836a_lateral_mask.png,train
csr1837a,csr1837a_frontal.png,csr1837a_lateral.png,csr1837a_frontal_mask.png,csr1837a_lateral_mask.png,train
csr1838a,csr1838a_frontal.png,csr1838a_lateral.png,csr1838a_frontal_mask.png,csr1838a_lateral_mask.png,train
csr1839a,csr1839a_frontal.png,csr1839a_lateral.png,csr1839a_frontal_mask.png,csr1839a_lateral_mask.png,test
csr1840a,csr1840a_frontal.png,csr1840a_lateral.png,csr1840a_frontal_mask.png,csr1840a_lateral_mask.png,train
csr1841a,csr1841a_frontal.png,csr1841a_lateral.png,csr1841a_frontal_mask.png,csr1841a_lateral_mask.png,val
csr1842a,csr1842a_frontal.png,csr1842a_lateral.png,csr1842a_frontal_mask.png,csr1842a_lateral_mask.png,train
csr1843a,csr1843a_frontal.png,csr1843a_lateral.png,csr1843a_frontal_mask.png,csr1843a_lateral_mask.png,train
csr1844a,csr1844a_frontal.png,csr1844a_lateral.png,csr1844a_frontal_mask.png,csr1844a_lateral_mask.png,train
csr1845a,csr1845a_frontal.png,csr1845a_lateral.png,csr1845a_frontal_mask.png,csr1845a_lateral_mask.png,train
csr1846a,csr1846a_frontal.png,csr1846a_lateral.png,csr1846a_frontal_mask.png,csr1846a_lateral_mask.png,train
csr1847a,csr1847a_frontal.png,csr1847a_lateral.png,csr1847a_frontal_mask.png,csr1847a_lateral_mask.png,train
csr1848a,csr1848a_frontal.png,csr1848a_lateral.png,csr1848a_frontal_mask.png,csr1848a_lateral_mask.png,train
csr1849a,csr1849a_frontal.png,csr1849a_lateral.png,csr1849a_frontal_mask.png,csr1849a_lateral_mask.png,train
csr1850a,csr1850a_frontal.png,csr1850a_lateral.png,csr1850a_frontal_mask.png,csr1850a_lateral_mask.png,train
csr1851a,csr1851a_frontal.png,csr1851a_lateral.png,csr1851a_frontal_mask.png,csr1851a_lateral_mask.png,train
csr1852a,csr1852a_frontal.png,csr1852a_lateral.png,csr1852a_frontal_mask.png,csr1852a_lateral_mask.png,train
csr1853a,csr1853a_frontal.png,csr1853a_lateral.png,csr1853a_frontal_mask.png,csr1853a_lateral_mask.png,test
csr1854a,csr1854a_frontal.png,csr1854a_lateral.png,csr1854a_frontal_mask.png,csr1854a_lateral_mask.png,train
csr1855a,csr1855a_frontal.png,csr1855a_lateral.png,csr1855a_frontal_mask.png,csr1855a_lateral_mask.png,train
csr1856a,csr1856a_frontal.png,csr1856a_lateral.png,csr1856a_frontal_mask.png,csr1856a_lateral_mask.png,train
csr1857a,csr1857a_frontal.png,csr1857a_lateral.png,csr1857a_frontal_mask.png,csr1857a_lateral_mask.png,train
csr1858a,csr1858a_frontal.png,csr1858a_lateral.png,csr1858a_frontal_mask.png,csr1858a_lateral_mask.png,train
csr1859a,csr1859a_frontal.png,csr1859a_lateral.png,csr1859a_frontal_mask.png,csr1859a_lateral_mask.png,train
csr1860a,csr1860a_frontal.png,csr1860a_lateral.png,csr1860a_frontal_mask.png,csr1860a_lateral_mask.png,train
csr1861a,csr1861a_frontal.png,csr1861a_lateral.png,csr1861a_frontal_mask.png,csr1861a_lateral_mask.png,val
csr1862a,csr1862a_frontal.png,csr1862a_lateral.png,csr1862a_frontal_mask.png,csr1862a_lateral_mask.png,train
csr1863a,csr1863a_frontal.png,csr1863a_lateral.png,csr1863a_frontal_mask.png,csr1863a_lateral_mask.png,train
csr1864a,csr1864a_frontal.png,csr1864a_lateral.png,csr1864a_frontal_mask.png,csr1864a_lateral_mask.png,train
csr1865a,csr1865a_frontal.png,csr1865a_lateral.png,csr1865a_frontal_mask.png,csr1865a_lateral_mask.png,train
csr1866a,csr1866a_frontal.png,csr1866a_lateral.png,csr1866a_frontal_mask.png,csr1866a_lateral_mask.png,train
csr1867a,csr1867a_frontal.png,csr1867a_lateral.png,csr1867a_frontal_mask.png,csr1867a_lateral_mask.png,val
csr1868a,csr1868a_frontal.png,csr1868a_lateral.png,csr1868a_frontal_mask.png,csr1868a_lateral_mask.png,train
csr1869a,csr1869a_frontal.png,csr1869a_lateral.png,csr1869a_frontal_mask.png,csr1869a_lateral_mask.png,train
csr1870a,csr1870a_frontal.png,csr1870a_lateral.png,csr1870a_frontal_mask.png,csr1870a_lateral_mask.png,train
csr1871a,csr1871a_frontal.png,csr1871a_lateral.png,csr1871a_frontal_mask.png,csr1871a_lateral_mask.png,train
csr1872a,csr1872a_frontal.png,csr1872a_lateral.png,csr1872a_frontal_mask.png,csr1872a_lateral_mask.png,train
csr1873a,csr1873a_frontal.png,csr1873a_lateral.png,csr1873a_frontal_mask.png,csr1873a_lateral_mask.png,val
csr1874a,csr1874a_frontal.png,csr1874a_lateral.png,csr1874a_frontal_mask.png,csr1874a_lateral_mask.png,train
csr1875a,csr1875a_frontal.png,csr1875a_lateral.png,csr1875a_frontal_mask.png,csr1875a_lateral_mask.png,test
csr1876a,csr1876a_frontal.png,csr1876a_lateral.png,csr1876a_frontal_mask.png,csr1876a_lateral_mask.png,train
csr1877a,csr1877a_frontal.png,csr1877a_lateral.png,csr1877a_frontal_mask.png,csr1877a_lateral_mask.png,train
csr1878a,csr1878a_frontal.png,csr1878a_lateral.png,csr1878a_frontal_mask.png,csr1878a_lateral_mask.png,train
csr1879a,csr1879a_frontal.png,csr1879a_lateral.png,csr1879a_frontal_mask.png,csr1879a_lateral_mask.png,train
csr1880a,csr1880a_frontal.png,csr1880a_lateral.png,csr1880a_frontal_mask.png,csr1880a_lateral_mask.png,train
csr1881a,csr1881a_frontal.png,csr1881a_lateral.png,csr1881a_frontal_mask.png,csr1881a_lateral_mask.png,test
csr1882a,csr1882a_frontal.png,csr1882a_lateral.png,csr1882a_frontal_mask.png,csr1882a_lateral_mask.png,test
